2.826,1.000,0.200,0.040,-0.009,-0.011,0.050,0.909,0.005,0.001,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.101,0.200,-0.200,0.200,0.500
2.925,1.000,0.200,0.040,-0.008,-0.009,0.047,0.914,-0.024,0.000,-0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.099,0.200,-0.200,0.200,0.500
3.017,1.000,0.200,0.037,-0.007,-0.008,0.043,0.917,-0.044,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.092,0.200,-0.200,0.200,0.500
3.116,1.000,0.200,0.040,-0.005,-0.007,0.045,0.922,0.017,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.099,0.200,-0.200,0.200,0.500
3.217,1.000,0.200,0.040,-0.005,-0.005,0.045,0.926,-0.001,0.000,-0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.101,0.200,-0.200,0.200,0.500
3.326,1.000,0.200,0.044,-0.004,-0.005,0.047,0.932,0.022,0.001,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.109,0.200,-0.200,0.200,0.500
3.426,1.000,0.200,0.040,-0.003,-0.004,0.043,0.936,-0.042,0.000,-0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.100,0.200,-0.200,0.200,0.500
3.524,1.000,0.200,0.039,-0.003,-0.003,0.042,0.940,-0.013,0.000,-0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.098,0.200,-0.200,0.200,0.500
3.615,1.000,0.200,0.036,-0.002,-0.003,0.039,0.944,-0.035,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.091,0.200,-0.200,0.200,0.500
3.735,1.000,0.200,0.048,-0.002,-0.002,0.050,0.950,0.093,0.001,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.120,0.200,-0.200,0.200,0.500
3.815,1.000,0.200,0.032,-0.002,-0.002,0.034,0.952,-0.203,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.080,0.200,-0.200,0.200,0.500
3.916,1.000,0.200,0.040,-0.001,-0.002,0.042,0.956,0.081,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.101,0.200,-0.200,0.200,0.500
4.029,1.000,0.200,0.045,-0.001,-0.001,0.046,0.962,0.040,0.001,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.113,0.200,-0.200,0.200,0.500
4.115,1.000,0.200,0.034,-0.001,-0.001,0.035,0.965,-0.127,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.086,0.200,-0.200,0.200,0.500
4.217,1.000,0.200,0.041,-0.001,-0.001,0.042,0.969,0.061,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.102,0.200,-0.200,0.200,0.500
4.315,1.000,0.200,0.039,-0.001,-0.001,0.040,0.973,-0.018,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.098,0.200,-0.200,0.200,0.500
4.415,1.000,0.200,0.040,-0.001,-0.001,0.041,0.977,0.007,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.100,0.200,-0.200,0.200,0.500
4.515,1.000,0.200,0.040,-0.000,-0.001,0.040,0.981,-0.001,0.000,-0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.100,0.200,-0.200,0.200,0.500
4.628,1.000,0.200,0.045,-0.000,-0.000,0.046,0.986,0.045,0.001,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.113,0.200,-0.200,0.200,0.500
4.716,1.000,0.200,0.035,-0.000,-0.000,0.035,0.989,-0.114,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.088,0.200,-0.200,0.200,0.500
4.816,1.000,0.200,0.040,-0.000,-0.000,0.040,0.993,0.048,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.100,0.200,-0.200,0.200,0.500
4.931,1.000,0.200,0.046,-0.000,-0.000,0.046,0.999,0.052,0.001,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.115,0.200,-0.200,0.200,0.500
5.017,1.000,0.200,0.034,-0.000,-0.000,0.035,1.002,-0.135,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.086,0.200,-0.200,0.200,0.500
5.121,1.000,0.200,0.042,-0.000,-0.000,0.042,1.006,0.069,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.104,0.200,-0.200,0.200,0.500
5.225,1.000,0.200,0.042,-0.000,-0.000,0.042,1.010,-0.000,0.000,-0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.104,0.200,-0.200,0.200,0.500
5.317,1.000,0.200,0.037,-0.000,-0.000,0.037,1.014,-0.052,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.092,0.200,-0.200,0.200,0.500
5.427,1.000,0.200,0.044,-0.000,-0.000,0.044,1.018,0.065,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.110,0.200,-0.200,0.200,0.500
5.515,1.000,0.200,0.035,-0.000,-0.000,0.035,1.022,-0.100,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.088,0.200,-0.200,0.200,0.500
5.615,1.000,0.200,0.040,-0.000,-0.000,0.040,1.026,0.048,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.100,0.200,-0.200,0.200,0.500
5.716,1.000,0.200,0.040,-0.000,-0.000,0.040,1.030,0.004,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.101,0.200,-0.200,0.200,0.500
5.814,1.000,0.200,0.039,-0.000,-0.000,0.039,1.033,-0.012,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.098,0.200,-0.200,0.200,0.500
5.914,1.000,0.200,0.040,-0.000,-0.000,0.040,1.037,0.008,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.100,0.200,-0.200,0.200,0.500
6.015,1.000,0.200,0.040,-0.000,-0.000,0.040,1.042,0.004,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.101,0.200,-0.200,0.200,0.500
6.115,1.000,0.200,0.040,-0.000,-0.000,0.040,1.046,-0.004,0.000,-0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.100,0.200,-0.200,0.200,0.500
6.224,1.000,0.200,0.044,-0.000,-0.000,0.044,1.050,0.033,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.109,0.200,-0.200,0.200,0.500
6.315,1.000,0.200,0.036,-0.000,-0.000,0.036,1.054,-0.079,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.091,0.200,-0.200,0.200,0.500
6.414,1.000,0.200,0.040,-0.000,-0.000,0.040,1.058,0.032,0.000,0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.099,0.200,-0.200,0.200,0.500
6.516,1.000,0.200,0.041,-0.000,-0.000,0.041,1.062,0.012,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.102,0.200,-0.200,0.200,0.500
6.617,1.000,0.200,0.040,-0.000,-0.000,0.040,1.066,-0.004,0.000,-0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.101,0.200,-0.200,0.200,0.500
6.725,1.000,0.200,0.043,-0.000,-0.000,0.043,1.070,0.026,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.108,0.200,-0.200,0.200,0.500
6.828,1.000,0.200,0.041,-0.000,-0.000,0.041,1.075,-0.019,0.000,-0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.103,0.200,-0.200,0.200,0.500
6.917,1.000,0.200,0.036,-0.000,-0.000,0.036,1.078,-0.063,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.089,0.200,-0.200,0.200,0.500
7.030,1.000,0.200,0.045,-0.000,-0.000,0.045,1.083,0.085,0.001,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.113,0.200,-0.200,0.200,0.500
7.115,1.000,0.200,0.034,-0.000,-0.000,0.034,1.086,-0.132,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.085,0.200,-0.200,0.200,0.500
7.216,1.000,0.200,0.040,-0.000,-0.000,0.040,1.090,0.063,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.101,0.200,-0.200,0.200,0.500
7.324,1.000,0.200,0.043,-0.000,-0.000,0.043,1.095,0.026,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.108,0.200,-0.200,0.200,0.500
7.414,1.000,0.200,0.036,-0.000,-0.000,0.036,1.098,-0.080,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.090,0.200,-0.200,0.200,0.500
7.515,1.000,0.200,0.040,-0.000,-0.000,0.040,1.102,0.044,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.101,0.200,-0.200,0.200,0.500
7.618,1.000,0.200,0.041,-0.000,-0.000,0.041,1.106,0.008,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.103,0.200,-0.200,0.200,0.500
7.716,1.000,0.200,0.039,-0.000,-0.000,0.039,1.110,-0.020,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.098,0.200,-0.200,0.200,0.500
7.815,1.000,0.200,0.040,-0.000,-0.000,0.040,1.114,0.004,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.099,0.200,-0.200,0.200,0.500
7.922,1.000,0.200,0.043,-0.000,-0.000,0.043,1.119,0.030,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.107,0.200,-0.200,0.200,0.500
8.015,1.000,0.200,0.037,-0.000,-0.000,0.037,1.122,-0.060,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.093,0.200,-0.200,0.200,0.500
8.117,1.000,0.200,0.041,-0.000,-0.000,0.041,1.126,0.035,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.102,0.200,-0.200,0.200,0.500
8.222,1.000,0.200,0.042,-0.000,-0.000,0.042,1.131,0.011,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.105,0.200,-0.200,0.200,0.500
8.316,1.000,0.200,0.038,-0.000,-0.000,0.038,1.134,-0.047,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.094,0.200,-0.200,0.200,0.500
8.416,1.000,0.200,0.040,-0.000,-0.000,0.040,1.138,0.024,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.100,0.200,-0.200,0.200,0.500
8.521,1.000,0.200,0.042,-0.000,-0.000,0.042,1.142,0.019,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.105,0.200,-0.200,0.200,0.500
8.633,1.000,0.200,0.045,-0.000,-0.000,0.045,1.148,0.025,0.001,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.112,0.200,-0.200,0.200,0.500
8.733,1.000,0.200,0.040,-0.000,-0.000,0.040,1.152,-0.048,0.000,-0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.100,0.200,-0.200,0.200,0.500
8.815,1.000,0.200,0.033,-0.000,-0.000,0.033,1.154,-0.088,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.082,0.200,-0.200,0.200,0.500
8.916,1.000,0.200,0.040,-0.000,-0.000,0.040,1.158,0.075,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.101,0.200,-0.200,0.200,0.500
9.018,1.000,0.200,0.041,-0.000,-0.000,0.041,1.162,0.004,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.102,0.200,-0.200,0.200,0.500
9.117,1.000,0.200,0.040,-0.000,-0.000,0.040,1.166,-0.012,0.000,-0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.099,0.200,-0.200,0.200,0.500
9.217,1.000,0.200,0.040,-0.000,-0.000,0.040,1.170,0.004,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.100,0.200,-0.200,0.200,0.500
9.314,1.000,0.200,0.039,-0.000,-0.000,0.039,1.174,-0.012,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.097,0.200,-0.200,0.200,0.500
9.421,1.000,0.200,0.043,-0.000,-0.000,0.043,1.179,0.037,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.107,0.200,-0.200,0.200,0.500
9.516,1.000,0.200,0.038,-0.000,-0.000,0.038,1.182,-0.051,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.095,0.200,-0.200,0.200,0.500
9.621,1.000,0.200,0.042,-0.000,-0.000,0.042,1.187,0.038,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.105,0.200,-0.200,0.200,0.500
9.721,1.000,0.200,0.040,-0.000,-0.000,0.040,1.191,-0.020,0.000,-0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.100,0.200,-0.200,0.200,0.500
9.815,1.000,0.200,0.038,-0.000,-0.000,0.038,1.194,-0.026,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.094,0.200,-0.200,0.200,0.500
9.916,1.000,0.200,0.040,-0.000,-0.000,0.040,1.198,0.028,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.101,0.200,-0.200,0.200,0.500
10.016,1.000,0.200,0.040,-0.000,-0.000,0.040,1.202,-0.004,0.000,-0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.100,0.200,-0.200,0.200,0.500
10.127,1.000,0.200,0.044,-0.000,-0.000,0.044,1.207,0.040,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.111,0.200,-0.200,0.200,0.500
10.228,1.000,0.200,0.040,-0.000,-0.000,0.040,1.211,-0.040,0.000,-0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.101,0.200,-0.200,0.200,0.500
10.325,1.000,0.200,0.039,-0.000,-0.000,0.039,1.215,-0.016,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.097,0.200,-0.200,0.200,0.500
10.424,1.000,0.200,0.040,-0.000,-0.000,0.040,1.219,0.008,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.099,0.200,-0.200,0.200,0.500
10.517,1.000,0.200,0.037,-0.000,-0.000,0.037,1.222,-0.026,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.093,0.200,-0.200,0.200,0.500
10.617,1.000,0.200,0.040,-0.000,-0.000,0.040,1.226,0.028,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.100,0.200,-0.200,0.200,0.500
10.723,1.000,0.200,0.042,-0.000,-0.000,0.042,1.231,0.023,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.106,0.200,-0.200,0.200,0.500
10.817,1.000,0.200,0.038,-0.000,-0.000,0.038,1.235,-0.051,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.094,0.200,-0.200,0.200,0.500
10.914,1.000,0.200,0.039,-0.000,-0.000,0.039,1.238,0.012,0.000,0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.097,0.200,-0.200,0.200,0.500
11.024,1.000,0.200,0.044,-0.000,-0.000,0.044,1.243,0.047,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.110,0.200,-0.200,0.200,0.500
11.116,1.000,0.200,0.037,-0.000,-0.000,0.037,1.247,-0.078,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.092,0.200,-0.200,0.200,0.500
11.215,1.000,0.200,0.040,-0.000,-0.000,0.040,1.250,0.028,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.099,0.200,-0.200,0.200,0.500
11.315,1.000,0.200,0.040,-0.000,-0.000,0.040,1.254,0.004,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.100,0.200,-0.200,0.200,0.500
11.420,1.000,0.200,0.042,-0.000,-0.000,0.042,1.259,0.019,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.105,0.200,-0.200,0.200,0.500
11.513,1.000,0.200,0.037,-0.000,-0.000,0.037,1.262,-0.052,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.093,0.200,-0.200,0.200,0.500
11.623,1.000,0.200,0.044,-0.000,-0.000,0.044,1.267,0.062,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.110,0.200,-0.200,0.200,0.500
11.716,1.000,0.200,0.037,-0.000,-0.000,0.037,1.271,-0.073,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.093,0.200,-0.200,0.200,0.500
11.827,1.000,0.200,0.044,-0.000,-0.000,0.044,1.276,0.065,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.111,0.200,-0.200,0.200,0.500
11.925,1.000,0.200,0.039,-0.000,-0.000,0.039,1.279,-0.053,0.000,-0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.098,0.200,-0.200,0.200,0.500
12.017,1.000,0.200,0.037,-0.000,-0.000,0.037,1.283,-0.026,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.092,0.200,-0.200,0.200,0.500
12.122,1.000,0.200,0.042,-0.000,-0.000,0.042,1.287,0.050,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.105,0.200,-0.200,0.200,0.500
12.218,1.000,0.200,0.038,-0.000,-0.000,0.038,1.291,-0.037,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.096,0.200,-0.200,0.200,0.500
12.318,1.000,0.200,0.040,-0.000,-0.000,0.040,1.295,0.016,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.100,0.200,-0.200,0.200,0.500
12.415,1.000,0.200,0.039,-0.000,-0.000,0.039,1.299,-0.012,0.000,-0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.097,0.200,-0.200,0.200,0.500
12.514,1.000,0.200,0.040,-0.000,-0.000,0.040,1.303,0.008,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.099,0.200,-0.200,0.200,0.500
12.619,1.000,0.200,0.042,-0.000,-0.000,0.042,1.307,0.023,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.105,0.200,-0.200,0.200,0.500
12.716,1.000,0.200,0.039,-0.000,-0.000,0.039,1.311,-0.033,0.000,-0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.097,0.200,-0.200,0.200,0.500
12.816,1.000,0.200,0.040,-0.000,-0.000,0.040,1.315,0.012,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.100,0.200,-0.200,0.200,0.500
12.927,1.000,0.200,0.044,-0.000,-0.000,0.044,1.320,0.040,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.111,0.200,-0.200,0.200,0.500
13.014,1.000,0.200,0.035,-0.000,-0.000,0.035,1.323,-0.110,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.087,0.200,-0.200,0.200,0.500
13.117,1.000,0.200,0.041,-0.000,-0.000,0.041,1.327,0.062,0.000,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.103,0.200,-0.200,0.200,0.500
13.215,1.000,0.200,0.039,-0.000,-0.000,0.039,1.331,-0.020,0.000,-0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.098,0.200,-0.200,0.200,0.500
13.335,1.000,0.200,0.048,-0.000,-0.000,0.048,1.337,0.073,0.001,0.000,0.000,-0.300,-0.299,-0.299,0.500,0.100,0.001,0.000,0.120,0.200,-0.200,0.200,0.500
13.416,1.000,0.200,0.032,-0.000,-0.000,0.032,1.339,-0.193,0.000,-0.000,0.000,-0.300,-0.300,-0.300,0.500,0.100,0.001,0.000,0.081,0.200,-0.200,0.200,0.500
